# 外国人名の削除リスト (姓・名)
#
# scripts/find_foreign_names.py が生成する。手で編集せず、誤判定は
# dict/foreign-names/allow.csv (残す) と deny.csv (消す) に書いて再生成する。
# 規則の版: 1 / Unihan: 18.0.0
# 入力: ipadic.csv, ipadic-neologd.csv, ipadic-neologd-sudachi.csv
# 件数: 2391 (cn-compound-surname 21, cn-surname-on 381, deny-list 1, foreign-reading 197, kata-foreign 1791)
ジミー,ジミー,"名詞,固有名詞,人名,名"
ジモン,ジモン,"名詞,固有名詞,人名,名"
ジャコブ,ジャコブ,"名詞,固有名詞,人名,名"
ジャッキー,ジャッキー,"名詞,固有名詞,人名,名"
ジャネット,ジャネット,"名詞,固有名詞,人名,名"
ジャン,ジャン,"名詞,固有名詞,人名,名"
ジャンヌ・ダルク,ジャンヌダルク,"名詞,固有名詞,人名,名"
ジュイル,ジュイル,"名詞,固有名詞,人名,名"
ジュヒョク,ジュヒョク,"名詞,固有名詞,人名,名"
ジュリエット,ジュリエット,"名詞,固有名詞,人名,名"
ジュリー,ジュリー,"名詞,固有名詞,人名,名"
ジュンギ,ジュンギ,"名詞,固有名詞,人名,名"
ジュングン,ジュングン,"名詞,固有名詞,人名,名"
ジュンス,ジュンス,"名詞,固有名詞,人名,名"
ジュンピョ,ジュンピョ,"名詞,固有名詞,人名,名"
ジュール,ジュール,"名詞,固有名詞,人名,名"
ジューン,ジューン,"名詞,固有名詞,人名,名"
ジョエル,ジョエル,"名詞,固有名詞,人名,名"
ジョシュア,ジョシュア,"名詞,固有名詞,人名,名"
ジョセフ,ジョセフ,"名詞,固有名詞,人名,名"
ジョゼフ,ジョゼフ,"名詞,固有名詞,人名,名"
ジョナサン,ジョナサン,"名詞,固有名詞,人名,名"
ジョニー,ジョニー,"名詞,固有名詞,人名,名"
ジョヨン,ジョヨン,"名詞,固有名詞,人名,名"
ジョン,ジョン,"名詞,固有名詞,人名,名"
ジョンア,ジョンア,"名詞,固有名詞,人名,名"
ジョンイル,ジョンイル,"名詞,固有名詞,人名,名"
ジョンウォン,ジョンウォン,"名詞,固有名詞,人名,名"
ジョンウン,ジョンウン,"名詞,固有名詞,人名,名"
ジョンエ,ジョンエ,"名詞,固有名詞,人名,名"
ジョンギル,ジョンギル,"名詞,固有名詞,人名,名"
ジョンジェ,ジョンジェ,"名詞,固有名詞,人名,名"
ジョンヒ,ジョンヒ,"名詞,固有名詞,人名,名"
ジョンファ,ジョンファ,"名詞,固有名詞,人名,名"
ジョンヨン,ジョンヨン,"名詞,固有名詞,人名,名"
ジョーン,ジョーン,"名詞,固有名詞,人名,名"
ジルベルト,ジルベルト,"名詞,固有名詞,人名,名"
ジンギュ,ジンギュ,"名詞,固有名詞,人名,名"
ジンスク,ジンスク,"名詞,固有名詞,人名,名"
ジンレイ,ジンレイ,"名詞,固有名詞,人名,名"
スカーレット,スカーレット,"名詞,固有名詞,人名,名"
スガ,スガ,"名詞,固有名詞,人名,名"
スタファン,スタファン,"名詞,固有名詞,人名,名"
スチュアート,スチュアート,"名詞,固有名詞,人名,名"
スティーブ,スティーブ,"名詞,固有名詞,人名,名"
